MS SubClass,Overall Qual,Year Built,Year Remod/Add,Total Bsmt SF,1st Flr SF,Gr Liv Area,Full Bath,Garage Yr Blt,Garage Cars,Garage Area,SalePrice,House Age,Remodel Age,Total SF,Total SF Plus Garage,Total Baths,Qual x SF,Exter Qual_Ord,Bsmt Qual_Ord,Heating QC_Ord,Kitchen Qual_Ord,Fireplace Qu_Ord,Functional_Ord,Neighborhood__BrkSide,Neighborhood__ClearCr,Neighborhood__CollgCr,Neighborhood__Crawfor,Neighborhood__Edwards,Neighborhood__Gilbert,Neighborhood__IDOTRR,Neighborhood__MeadowV,Neighborhood__NAmes,Neighborhood__NWAmes,Neighborhood__NoRidge,Neighborhood__NridgHt,Neighborhood__OldTown,Neighborhood__Other,Neighborhood__SWISU,Neighborhood__Sawyer,Neighborhood__SawyerW,Neighborhood__Somerst,Neighborhood__Timber,House Style__2Story,House Style__SFoyer,Bldg Type__2fmCon,Bldg Type__Duplex,Bldg Type__Twnhs,Bldg Type__TwnhsE,Sale Condition__Other,Sale Condition__Partial,Sale Type__New,Sale Type__Other,Sale Type__WD ,Garage Type__BuiltIn,Garage Type__Detchd,Garage Type__Other,Foundation__CBlock,Foundation__PConc,Foundation__Slab,Exterior 1st__CemntBd,Exterior 1st__HdBoard,Exterior 1st__MetalSd,Exterior 1st__Stucco,Exterior 1st__VinylSd,Exterior 1st__Wd Sdng,Exterior 1st__WdShing,Exterior 2nd__CmentBd,Exterior 2nd__HdBoard,Exterior 2nd__MetalSd,Exterior 2nd__Stucco,Exterior 2nd__VinylSd,Exterior 2nd__Wd Sdng,Exterior 2nd__Wd Shng,Roof Style__Hip,MS Zoning__Other,MS Zoning__RL,MS Zoning__RM,Lot Shape__IR2,Lot Shape__Reg,Lot Config__CulDSac,Lot Config__Inside,Condition 1__Feedr,Condition 1__Norm,Condition 1__PosN,Garage Finish_Ord,Garage Finish x Garage Area,Garage Finish x Garage Cars,Garage Finish x Garage Area x Garage Cars,Garage Cars x Garage Area,Qual x SF Plus Garage,Qual x SF Plus Garage + Garage Finish x Garage Area,SaleYear,SaleMonth,SaleQuarter,Age Bucket_Ord,BsmtFin Type 1__ALQ,BsmtFin Type 1__BLQ,BsmtFin Type 1__GLQ,BsmtFin Type 1__LwQ,BsmtFin Type 1__Rec,BsmtFin Type 1__Unf,Season Sold__Fall,Season Sold__Spring,Season Sold__Summer,Season Sold__Winter
85,7,1961,2007,944.0,999,999,1,1961.0,2.0,588.0,178400,47,1,1943.0,2531.0,1.0,13601.0,5,3.0,4,5,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0,1176.0,4.0,2352.0,1176.0,17717.0,18893.0,2008,7,3,2,1,0,0,0,0,0,0,0,1,0
60,7,1968,1968,832.0,1098,1978,2,1968.0,2.0,486.0,176000,40,40,2810.0,3296.0,2.5,19670.0,3,3.0,4,3,4.0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,2.0,972.0,4.0,1944.0,972.0,23072.0,24044.0,2008,4,2,2,0,1,0,0,0,0,0,1,0,0
20,5,1956,1956,0.0,1014,1014,1,1956.0,1.0,267.0,98000,52,52,1014.0,1281.0,1.0,5070.0,3,0.0,3,3,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2.0,534.0,2.0,534.0,267.0,6405.0,6939.0,2008,3,1,2,0,0,0,0,0,0,0,1,0,0
20,4,1957,1957,907.0,907,907,1,1964.0,1.0,352.0,109008,51,51,1814.0,2166.0,1.0,7256.0,3,3.0,5,3,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1.0,352.0,1.0,352.0,352.0,8664.0,9016.0,2008,7,3,2,0,0,0,0,1,0,0,0,1,0
20,4,1956,1956,952.0,952,952,1,1956.0,1.0,283.0,135750,52,52,1904.0,2187.0,1.0,7616.0,3,3.0,5,3,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1.0,283.0,1.0,283.0,283.0,8748.0,9031.0,2008,4,2,2,1,0,0,0,0,0,0,1,0,0
20,5,1963,1963,1120.0,1128,1128,2,1963.0,2.0,525.0,155000,45,45,2248.0,2773.0,2.0,11240.0,3,3.0,4,3,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,2.0,1050.0,4.0,2100.0,1050.0,13865.0,14915.0,2008,12,4,2,1,0,0,0,0,0,0,0,0,1
20,6,1964,1964,1425.0,1425,1425,2,1964.0,2.0,576.0,180500,44,44,2850.0,3426.0,2.0,17100.0,3,3.0,4,3,4.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2.0,1152.0,4.0,2304.0,1152.0,20556.0,21708.0,2008,7,3,2,0,1,0,0,0,0,0,0,1,0
80,6,1966,1966,1127.0,1165,1165,1,1966.0,2.0,490.0,174900,42,42,2292.0,2782.0,1.5,13752.0,3,3.0,3,3,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2.0,980.0,4.0,1960.0,980.0,16692.0,17672.0,2008,5,2,2,0,0,0,0,1,0,0,1,0,0
20,6,1965,1965,1136.0,1136,1136,1,1965.0,1.0,384.0,140000,43,43,2272.0,2656.0,1.0,13632.0,3,3.0,3,3,4.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2.0,768.0,2.0,768.0,384.0,15936.0,16704.0,2008,7,3,2,0,0,0,0,1,0,0,0,1,0
20,6,1964,1964,1092.0,1092,1092,1,1964.0,2.0,504.0,145000,44,44,2184.0,2688.0,1.0,13104.0,3,4.0,5,3,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,2.0,1008.0,4.0,2016.0,1008.0,16128.0,17136.0,2008,7,3,2,0,0,0,0,1,0,0,0,1,0
80,5,1965,1999,1219.0,1265,1265,2,1965.0,2.0,502.0,179900,43,9,2484.0,2986.0,2.0,12420.0,3,3.0,4,4,4.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2.0,1004.0,4.0,2008.0,1004.0,14930.0,15934.0,2008,10,4,2,1,0,0,0,0,0,1,0,0,0
80,6,1964,1964,1248.0,1350,1350,1,1964.0,2.0,520.0,168500,44,44,2598.0,3118.0,1.5,15588.0,3,3.0,3,3,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2.0,1040.0,4.0,2080.0,1040.0,18708.0,19748.0,2008,6,2,2,0,0,1,0,0,0,0,0,1,0
20,5,1961,1961,1114.0,1114,1114,1,1961.0,2.0,451.0,140000,47,47,2228.0,2679.0,1.0,11140.0,3,3.0,3,3,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2.0,902.0,4.0,1804.0,902.0,13395.0,14297.0,2008,5,2,2,0,0,0,0,0,1,0,1,0,0
20,5,1959,2006,1053.0,1053,1053,1,1959.0,1.0,312.0,145500,49,2,2106.0,2418.0,1.5,10530.0,4,3.0,5,4,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2.0,624.0,2.0,624.0,312.0,12090.0,12714.0,2008,8,3,2,1,0,0,0,0,0,0,0,1,0
20,6,1959,1959,1252.0,1252,1252,1,1960.0,2.0,528.0,142000,49,49,2504.0,3032.0,1.0,15024.0,4,3.0,5,4,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1.0,528.0,2.0,1056.0,1056.0,18192.0,18720.0,2008,10,4,2,0,0,0,0,0,1,1,0,0,0
20,4,1960,1960,1100.0,1100,1100,1,1960.0,1.0,312.0,141000,48,48,2200.0,2512.0,1.0,8800.0,3,3.0,3,3,1.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2.0,624.0,2.0,624.0,312.0,10048.0,10672.0,2008,4,2,2,1,0,0,0,0,0,0,1,0,0
20,5,1960,2000,1118.0,1118,1118,1,1960.0,1.0,264.0,153000,48,8,2236.0,2500.0,1.0,11180.0,3,3.0,5,4,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2.0,528.0,2.0,528.0,264.0,12500.0,13028.0,2008,8,3,2,0,1,0,0,0,0,0,0,1,0
20,3,1949,1950,0.0,720,720,1,1955.0,1.0,287.0,72500,59,58,720.0,1007.0,1.0,2160.0,3,0.0,3,3,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1.0,287.0,1.0,287.0,287.0,3021.0,3308.0,2008,7,3,2,0,0,0,0,0,0,0,0,1,0
30,3,1935,2003,270.0,729,729,1,1935.0,0.0,0.0,52000,73,5,999.0,999.0,1.0,2997.0,4,3.0,4,3,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,2997.0,2997.0,2008,7,3,1,0,0,0,0,0,1,0,0,1,0
190,5,1939,1950,991.0,1077,1077,1,1939.0,1.0,205.0,118000,69,58,2068.0,2273.0,1.0,10340.0,3,3.0,5,3,3.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.0,410.0,2.0,410.0,205.0,11365.0,11775.0,2008,1,1,1,0,0,1,0,0,0,0,0,0,1
70,4,1937,1950,348.0,453,906,1,1937.0,1.0,231.0,87000,71,58,1254.0,1485.0,1.0,5016.0,3,3.0,3,3,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,231.0,1.0,231.0,231.0,5940.0,6171.0,2008,9,3,1,0,0,0,0,1,0,1,0,0,0
20,5,1960,1960,1296.0,1496,1496,2,1960.0,2.0,450.0,141500,48,48,2792.0,3242.0,2.0,13960.0,2,3.0,3,4,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2.0,900.0,4.0,1800.0,900.0,16210.0,17110.0,2008,2,1,2,0,0,0,0,1,0,0,0,0,1
50,6,1950,1950,1032.0,1032,1252,1,1950.0,1.0,288.0,119000,58,58,2284.0,2572.0,1.0,13704.0,3,3.0,3,3,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1.0,288.0,1.0,288.0,288.0,15432.0,15720.0,2008,4,2,2,0,1,0,0,0,0,0,1,0,0
20,5,1950,2006,572.0,1337,1337,1,1950.0,1.0,264.0,141500,58,2,1909.0,2173.0,1.0,9545.0,3,3.0,4,4,4.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2.0,528.0,2.0,528.0,264.0,10865.0,11393.0,2008,9,3,2,0,1,0,0,0,0,1,0,0,0
80,6,1955,1996,992.0,1661,1661,1,1955.0,1.0,377.0,165500,53,12,2653.0,3030.0,1.0,15918.0,3,3.0,4,4,3.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,2.0,754.0,2.0,754.0,377.0,18180.0,18934.0,2008,10,4,2,0,1,0,0,0,0,1,0,0,0
20,5,1953,1953,1036.0,1036,1036,1,1953.0,1.0,312.0,112900,55,55,2072.0,2384.0,1.0,10360.0,3,3.0,5,3,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,2.0,624.0,2.0,624.0,312.0,11920.0,12544.0,2008,6,2,2,0,0,0,1,0,0,0,0,1,0
60,7,1965,1988,864.0,902,1820,1,1965.0,2.0,492.0,201800,43,20,2684.0,3176.0,2.0,18788.0,3,3.0,3,4,4.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1.0,492.0,2.0,984.0,984.0,22232.0,22724.0,2008,5,2,2,1,0,0,0,0,0,0,1,0,0
20,6,1961,1961,1362.0,1362,1362,1,1961.0,2.0,504.0,163000,47,47,2724.0,3228.0,1.5,16344.0,3,3.0,3,3,3.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1.0,504.0,2.0,1008.0,1008.0,19368.0,19872.0,2008,6,2,2,1,0,0,0,0,0,0,0,1,0
20,5,1961,1961,1144.0,1144,1144,1,1961.0,2.0,456.0,139950,47,47,2288.0,2744.0,1.0,11440.0,3,3.0,4,3,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1.0,456.0,2.0,912.0,912.0,13720.0,14176.0,2008,9,3,2,0,0,0,0,1,0,1,0,0,0
20,6,1962,2005,1319.0,1537,1537,1,1962.0,2.0,462.0,174000,46,3,2856.0,3318.0,1.5,17136.0,4,3.0,3,4,4.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,2.0,924.0,4.0,1848.0,924.0,19908.0,20832.0,2008,7,3,2,0,0,0,0,0,1,0,0,1,0
80,6,1962,1962,1099.0,1431,1431,1,1962.0,1.0,296.0,165000,46,46,2530.0,2826.0,1.0,15180.0,3,4.0,4,3,4.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0,592.0,2.0,592.0,296.0,16956.0,17548.0,2008,12,4,2,0,0,1,0,0,0,0,0,0,1
60,6,1966,1999,1104.0,1104,1988,2,1966.0,2.0,480.0,227000,42,9,3092.0,3572.0,2.5,18552.0,4,3.0,5,4,4.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,2.0,960.0,4.0,1920.0,960.0,21432.0,22392.0,2008,8,3,2,0,1,0,0,0,0,0,0,1,0
20,5,1955,1955,1098.0,1098,1098,1,1955.0,1.0,260.0,135000,53,53,2196.0,2456.0,1.0,10980.0,3,3.0,3,3,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1.0,260.0,1.0,260.0,260.0,12280.0,12540.0,2008,7,3,2,1,0,0,0,0,0,0,0,1,0
20,5,1963,1963,1144.0,1144,1144,1,1962.0,1.0,336.0,124000,45,45,2288.0,2624.0,1.5,11440.0,3,3.0,3,3,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1.0,336.0,1.0,336.0,336.0,13120.0,13456.0,2008,8,3,2,0,1,0,0,0,0,0,0,1,0
20,5,1962,1980,931.0,1283,1283,1,1980.0,2.0,506.0,140000,46,28,2214.0,2720.0,1.0,11070.0,3,3.0,3,3,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1.0,506.0,2.0,1012.0,1012.0,13600.0,14106.0,2008,10,4,2,0,0,0,0,1,0,1,0,0,0
20,5,1957,1957,1176.0,1176,1176,1,1957.0,1.0,292.0,136500,51,51,2352.0,2644.0,1.0,11760.0,3,3.0,3,3,4.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,2.0,584.0,2.0,584.0,292.0,13220.0,13804.0,2008,5,2,2,1,0,0,0,0,0,0,1,0,0
20,5,1959,1998,1248.0,1440,1440,2,1959.0,1.0,480.0,185000,49,10,2688.0,3168.0,2.0,13440.0,3,3.0,3,4,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2.0,960.0,2.0,960.0,480.0,15840.0,16800.0,2008,6,2,2,1,0,0,0,0,0,0,0,1,0
20,6,1958,1958,1261.0,1261,1261,1,1958.0,2.0,433.0,163000,50,50,2522.0,2955.0,1.0,15132.0,3,3.0,5,3,3.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,2.0,866.0,4.0,1732.0,866.0,17730.0,18596.0,2008,11,4,2,1,0,0,0,0,0,1,0,0,0
20,6,1958,1958,1395.0,1570,1570,1,1958.0,2.0,441.0,166800,50,50,2965.0,3406.0,1.0,17790.0,3,3.0,5,3,3.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,2.0,882.0,4.0,1764.0,882.0,20436.0,21318.0,2008,5,2,2,0,0,0,1,0,0,0,1,0,0
20,6,1956,1956,1196.0,1196,1196,1,1956.0,1.0,297.0,139000,52,52,2392.0,2689.0,1.0,14352.0,3,4.0,4,3,4.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,2.0,594.0,2.0,594.0,297.0,16134.0,16728.0,2008,5,2,2,0,0,0,1,0,0,0,1,0,0
20,6,1957,1957,1392.0,1392,1392,1,1957.0,2.0,458.0,166000,51,51,2784.0,3242.0,1.5,16704.0,3,3.0,3,3,4.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0,916.0,4.0,1832.0,916.0,19452.0,20368.0,2008,6,2,2,0,0,0,0,1,0,0,0,1,0
20,6,1958,1958,1080.0,1080,1080,1,1958.0,1.0,288.0,136000,50,50,2160.0,2448.0,1.0,12960.0,3,3.0,4,3,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1.0,288.0,1.0,288.0,288.0,14688.0,14976.0,2008,6,2,2,0,1,0,0,0,0,0,0,1,0
20,5,1956,1958,1104.0,1104,1104,1,1956.0,1.0,384.0,133000,52,50,2208.0,2592.0,1.0,11040.0,3,3.0,4,3,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2.0,768.0,2.0,768.0,384.0,12960.0,13728.0,2008,4,2,2,0,0,0,0,1,0,0,1,0,0
20,5,1952,1952,720.0,882,882,1,1952.0,1.0,240.0,116000,56,56,1602.0,1842.0,1.0,8010.0,3,3.0,5,4,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1.0,240.0,1.0,240.0,240.0,9210.0,9450.0,2008,5,2,2,0,0,0,0,1,0,0,1,0,0
20,5,1953,1953,1152.0,1152,1152,1,1971.0,2.0,636.0,137500,55,55,2304.0,2940.0,1.5,11520.0,3,3.0,3,3,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,636.0,2.0,1272.0,1272.0,14700.0,15336.0,2008,5,2,2,0,0,0,0,1,0,0,1,0,0
20,5,1953,1953,984.0,950,950,1,1953.0,2.0,400.0,130000,55,55,1934.0,2334.0,1.0,9670.0,3,3.0,3,3,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1.0,400.0,2.0,800.0,800.0,11670.0,12070.0,2008,7,3,2,0,1,0,0,0,0,0,0,1,0
20,6,1957,1957,998.0,1790,1790,2,1957.0,2.0,540.0,180000,51,51,2788.0,3328.0,2.0,16728.0,3,3.0,3,3,4.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,3.0,1620.0,6.0,3240.0,1080.0,19968.0,21588.0,2008,9,3,2,0,0,0,0,0,1,1,0,0,0
20,5,1951,1951,952.0,952,952,1,1988.0,2.0,840.0,139000,57,57,1904.0,2744.0,1.0,9520.0,3,3.0,3,3,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1.0,840.0,2.0,1680.0,1680.0,13720.0,14560.0,2008,6,2,2,1,0,0,0,0,0,0,0,1,0
20,5,1953,1953,773.0,773,773,1,1953.0,1.0,240.0,110000,55,55,1546.0,1786.0,1.0,7730.0,3,3.0,4,3,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1.0,240.0,1.0,240.0,240.0,8930.0,9170.0,2008,4,2,2,0,1,0,0,0,0,0,1,0,0
